date,broker,listing_id,url,resort,points,use_year,price,price_per_point,dues_per_point,deed_year,status,point_delta,cost_per_point_year
2026-08-17,The DVC Store,SS075-06-0423,https://www.dvcstore.com/resort/saratoga-springs/ss075-06-0423/,Saratoga Springs,75,June,8025,107.0,9.1877,2054,Sale Pending,-75,14.172
2026-08-17,The DVC Store,SS160-12-0505,https://www.dvcstore.com/resort/saratoga-springs/ss160-12-0505/,Saratoga Springs,160,December,15200,95.0,9.1877,2054,Sale Pending,-306,14.13
2026-08-17,The DVC Store,SS075-06-0707,https://www.dvcstore.com/resort/saratoga-springs/ss075-06-0707/,Saratoga Springs,75,June,8025,107.0,9.1877,2054,Sold,0,13.493
2026-08-17,The DVC Store,SS200-12-0505,https://www.dvcstore.com/resort/saratoga-springs/ss200-12-0505-2/,Saratoga Springs,200,December,19000,95.0,9.1877,2054,Sale Pending,-400,14.144
2026-08-17,The DVC Store,SS150-12-0713,https://www.dvcstore.com/resort/saratoga-springs/ss150-12-0713/,Saratoga Springs,150,December,14400,96.0,9.1877,2054,Sold,0,12.875
2026-08-17,The DVC Store,SS200-12-0728,https://www.dvcstore.com/resort/saratoga-springs/ss200-12-0728/,Saratoga Springs,200,December,19400,97.0,9.1877,2054,Available,26,12.774
2026-08-17,The DVC Store,SS150-08-0624,https://www.dvcstore.com/resort/saratoga-springs/ss150-08-0624-2/,Saratoga Springs,150,August,14550,97.0,9.1877,2054,Available,0,12.921
2026-08-17,The DVC Store,SS150-12-0709,https://www.dvcstore.com/resort/saratoga-springs/ss150-12-0709-2/,Saratoga Springs,150,December,14850,99.0,9.1877,2054,Sold,-172,13.77
2026-08-17,The DVC Store,SS050-02-0723,https://www.dvcstore.com/resort/saratoga-springs/ss050-02-0723/,Saratoga Springs,50,February,5250,105.0,9.1877,2054,Sold,0,13.653
2026-08-17,The DVC Store,SS160-08-0327,https://www.dvcstore.com/resort/saratoga-springs/ss160-08-0327-2/,Saratoga Springs,160,August,15520,97.0,9.1877,2054,Available,0,12.905
2026-08-17,The DVC Store,SS225-02-0723,https://www.dvcstore.com/resort/saratoga-springs/ss225-02-0723/,Saratoga Springs,225,February,22500,100.0,9.1877,2054,Sold,0,12.952
2026-08-17,The DVC Store,SS150-09-0805,https://www.dvcstore.com/resort/saratoga-springs/ss150-09-0805-2/,Saratoga Springs,150,September,17250,115.0,9.1877,2054,Sale Pending,20,13.476
2026-08-17,The DVC Store,SS210-10-0808,https://www.dvcstore.com/resort/saratoga-springs/ss210-10-0808/,Saratoga Springs,210,October,21000,100.0,9.1877,2054,Available,80,12.704
2026-08-17,The DVC Store,SS050-02-0727,https://www.dvcstore.com/resort/saratoga-springs/ss050-02-0727/,Saratoga Springs,50,February,5950,119.0,9.1877,2054,Available,0,14.156
2026-08-17,The DVC Store,SS200-08-0810,https://www.dvcstore.com/resort/saratoga-springs/ss200-08-0810/,Saratoga Springs,200,August,19600,98.0,9.1877,2054,Available,-338,14.046
2026-08-17,The DVC Store,SS130-08-0617,https://www.dvcstore.com/resort/saratoga-springs/ss130-08-0617/,Saratoga Springs,130,August,13130,101.0,9.1877,2054,Sold,0,13.092
2026-08-17,The DVC Store,SS255-08-0728,https://www.dvcstore.com/resort/saratoga-springs/ss255-08-0728/,Saratoga Springs,255,August,26775,105.0,9.1877,2054,Sold,0,13.113
2026-08-17,The DVC Store,SS160-06-0620,https://www.dvcstore.com/resort/saratoga-springs/ss160-06-0620/,Saratoga Springs,160,June,14720,92.0,9.1877,2054,Sold,-314,14.057
2026-08-17,The DVC Store,SS120-02-0804,https://www.dvcstore.com/resort/saratoga-springs/ss120-02-0804/,Saratoga Springs,120,February,12000,100.0,9.1877,2054,Sold,0,13.079
2026-08-17,The DVC Store,SS250-12-0723,https://www.dvcstore.com/resort/saratoga-springs/ss250-12-0723/,Saratoga Springs,250,December,23500,94.0,9.1877,2054,Sold,0,12.72
2026-08-17,The DVC Store,SS110-10-0702,https://www.dvcstore.com/resort/saratoga-springs/ss110-10-0702/,Saratoga Springs,110,October,11000,100.0,9.1877,2054,Sold,-110,13.785
2026-08-17,The DVC Store,SS130-02-0728,https://www.dvcstore.com/resort/saratoga-springs/ss130-02-0728/,Saratoga Springs,130,February,13260,102.0,9.1877,2054,Sold,0,13.128
2026-08-17,The DVC Store,SS300-02-0728,https://www.dvcstore.com/resort/saratoga-springs/ss300-02-0728/,Saratoga Springs,300,February,29700,99.0,9.1877,2054,Sold,0,12.875
2026-08-17,The DVC Store,SS050-02-0723-1,https://www.dvcstore.com/resort/saratoga-springs/ss050-02-0723-1/,Saratoga Springs,50,February,5250,105.0,9.1877,2054,Sold,0,13.653
2026-08-17,The DVC Store,SS250-02-0811,https://www.dvcstore.com/resort/saratoga-springs/ss250-02-0811-2/,Saratoga Springs,250,February,24750,99.0,9.1877,2054,Available,-500,14.257
2026-08-17,The DVC Store,SS025-08-0815,https://www.dvcstore.com/resort/saratoga-springs/ss025-08-0815/,Saratoga Springs,25,August,3000,120.0,9.1877,2054,Sale Pending,0,14.903
2026-08-17,The DVC Store,SS200-04-0805,https://www.dvcstore.com/resort/saratoga-springs/ss200-04-0805/,Saratoga Springs,200,April,19200,96.0,9.1877,2054,Sold,56,12.633
2026-08-17,DVC Sales,496,https://dvcsales.com/dvc-resale/saratoga-springs/160-points/496,Saratoga Springs,160,,18880,118.0,,2054,Unverified,0,
2026-08-17,DVC Sales,1004,https://dvcsales.com/dvc-resale/saratoga-springs/110-points/1004,Saratoga Springs,110,,11440,104.0,,2054,Unverified,0,
2026-08-17,DVC Sales,1057,https://dvcsales.com/dvc-resale/saratoga-springs/130-points/1057,Saratoga Springs,130,,12350,95.0,,2054,Unverified,0,
2026-08-17,DVC Sales,1082,https://dvcsales.com/dvc-resale/saratoga-springs/170-points/1082,Saratoga Springs,170,,17340,102.0,,2054,Unverified,0,
2026-08-17,DVC Sales,1115,https://dvcsales.com/dvc-resale/saratoga-springs/250-points/1115,Saratoga Springs,250,,23000,92.0,,2054,Unverified,0,
2026-08-17,DVC Sales,1145,https://dvcsales.com/dvc-resale/saratoga-springs/200-points/1145,Saratoga Springs,200,,21600,108.0,,2054,Unverified,0,
2026-08-17,DVC Sales,1293,https://dvcsales.com/dvc-resale/saratoga-springs/150-points/1293,Saratoga Springs,150,,14550,97.0,,2054,Unverified,0,
2026-08-17,DVC Sales,1308,https://dvcsales.com/dvc-resale/saratoga-springs/100-points/1308,Saratoga Springs,100,,10100,101.0,,2054,Unverified,0,
2026-08-17,DVC Resale Market,VBB2605,https://www.dvcresalemarket.com/listings/vero-beach/vbb2605/,Vero Beach,210,March,9450,45.0,14.89,2042,Sale Pending,-420,20.446
2026-08-17,DVC Resale Market,VBG2606,https://www.dvcresalemarket.com/listings/vero-beach/vbg2606/,Vero Beach,25,October,1675,67.0,14.89,2042,Available,-25,23.062
2026-08-17,DVC Resale Market,VBC2583,https://www.dvcresalemarket.com/listings/vero-beach/vbc2583/,Vero Beach,200,December,10000,50.0,14.89,2042,Offer Accepted,-200,19.599
2026-08-17,DVC Resale Market,VBE2589,https://www.dvcresalemarket.com/listings/vero-beach/vbe2589/,Vero Beach,50,August,4350,87.0,14.89,2042,Sale Pending,11,21.49
2026-08-17,DVC Resale Market,VB82585,https://www.dvcresalemarket.com/listings/vero-beach/vb82585/,Vero Beach,150,June,8700,58.0,14.89,2042,Available,0,19.023
2026-08-17,DVC Resale Market,VBA2602,https://www.dvcresalemarket.com/listings/vero-beach/vba2602/,Vero Beach,150,March,9450,63.0,14.89,2042,Available,-21,19.51
2026-08-17,DVC Resale Market,VBE2601,https://www.dvcresalemarket.com/listings/vero-beach/vbe2601/,Vero Beach,500,October,26000,52.0,14.89,2042,Available,-464,19.428
2026-08-17,DVC Resale Market,VB92587,https://www.dvcresalemarket.com/listings/vero-beach/vb92587/,Vero Beach,220,February,12980,59.0,14.89,2042,Available,-81,19.387
2026-08-17,DVC Resale Market,VB62600,https://www.dvcresalemarket.com/listings/vero-beach/vb62600/,Vero Beach,225,June,14175,63.0,14.89,2042,Available,0,19.199
2026-08-17,DVC Resale Market,VBC2592,https://www.dvcresalemarket.com/listings/vero-beach/vbc2592/,Vero Beach,200,August,12000,60.0,14.89,2042,Available,-200,20.237
2026-08-17,DVC Resale Market,VBA2588,https://www.dvcresalemarket.com/listings/vero-beach/vba2588/,Vero Beach,135,October,8775,65.0,14.89,2042,Available,0,19.517
2026-08-17,DVC Resale Market,VB82581,https://www.dvcresalemarket.com/listings/vero-beach/vb82581/,Vero Beach,230,June,13800,60.0,14.89,2042,Available,-230,20.189
2026-08-17,DVC Resale Market,VBA2586,https://www.dvcresalemarket.com/listings/vero-beach/vba2586/,Vero Beach,250,March,15500,62.0,14.89,2042,Available,0,19.102
2026-08-17,DVC Resale Market,VB92584,https://www.dvcresalemarket.com/listings/vero-beach/vb92584/,Vero Beach,80,June,4960,62.0,14.89,2042,Available,-70,20.694
2026-08-17,The DVC Store,VB150-02-1031,https://www.dvcstore.com/resort/vero-beach/vb150-02-1031/,Vero Beach,150,February,6900,46.0,14.8939,2042,Sold,30,17.953
2026-08-17,The DVC Store,VB150-02-1209,https://www.dvcstore.com/resort/vero-beach/vb150-02-1209/,Vero Beach,150,February,6450,43.0,14.8939,2042,Sold,16,17.874
2026-08-17,The DVC Store,VB210-03-0708-1,https://www.dvcstore.com/resort/vero-beach/vb210-03-0708-1/,Vero Beach,210,March,9450,45.0,14.8939,2042,Sold,0,18.011
2026-08-17,The DVC Store,VB210-12-1216,https://www.dvcstore.com/resort/vero-beach/vb210-12-1216/,Vero Beach,210,December,7980,38.0,14.8939,2042,Sold,0,17.572
2026-08-17,The DVC Store,VB225-08-1112-1,https://www.dvcstore.com/resort/vero-beach/vb225-08-1112-1/,Vero Beach,225,August,9000,40.0,14.8939,2042,Sold,0,17.678
2026-08-17,The DVC Store,VB250-12-0511,https://www.dvcstore.com/resort/vero-beach/vb250-12-0511/,Vero Beach,250,December,11250,45.0,14.8939,2042,Sold,0,17.974
2026-08-17,The DVC Store,VB100-09-0127,https://www.dvcstore.com/resort/vero-beach/vb100-09-0127/,Vero Beach,100,September,4500,45.0,14.8939,2042,Sale Pending,0,18.332
2026-08-17,The DVC Store,VB100-03-0707,https://www.dvcstore.com/resort/vero-beach/vb100-03-0707/,Vero Beach,100,March,7400,74.0,14.8939,2042,Available,0,20.155
2026-08-17,The DVC Store,VB400-12-0702,https://www.dvcstore.com/resort/vero-beach/vb400-12-0702/,Vero Beach,400,December,16000,40.0,14.8939,2042,Available,0,17.571
2026-08-17,The DVC Store,VB150-12-0811,https://www.dvcstore.com/resort/vero-beach/vb150-12-0811/,Vero Beach,150,December,9000,60.0,14.8939,2042,Available,0,19.07
2026-08-17,DVC Sales,710,https://dvcsales.com/dvc-resale/vero-beach/430-points/710,Vero Beach,430,,18920,44.0,,2042,Unverified,0,
2026-08-17,DVC Sales,1035,https://dvcsales.com/dvc-resale/vero-beach/80-points/1035,Vero Beach,80,,4160,52.0,,2042,Unverified,0,
2026-08-17,DVC Sales,1364,https://dvcsales.com/dvc-resale/vero-beach/75-points/1364,Vero Beach,75,,4125,55.0,,2042,Unverified,0,
2026-08-17,DVC Sales,1510,https://dvcsales.com/dvc-resale/vero-beach/50-points/1510,Vero Beach,50,,3000,60.0,,2042,Unverified,0,
2026-08-17,DVC Resale Market,DH31117,https://www.dvcresalemarket.com/listings/disneyland-hotel/dh31117/,Villas at Disneyland Hotel,150,August,23850,159.0,10.54,2073,Offer Accepted,35,13.999
2026-08-17,DVC Resale Market,DHB1121,https://www.dvcresalemarket.com/listings/disneyland-hotel/dhb1121/,Villas at Disneyland Hotel,150,August,23250,155.0,10.54,2073,Available,-18,14.056
2026-08-17,DVC Resale Market,DHB1101,https://www.dvcresalemarket.com/listings/disneyland-hotel/dhb1101/,Villas at Disneyland Hotel,150,September,23100,154.0,10.54,2073,Available,-150,14.391
2026-08-17,The DVC Store,VDH150-02-0418,https://www.dvcstore.com/resort/disneyland-hotel/vdh150-02-0418/,Villas at Disneyland Hotel,150,February,22500,150.0,10.5354,2074,Available,-286,14.588
2026-08-17,The DVC Store,VDH300-06-0727,https://www.dvcstore.com/resort/disneyland-hotel/vdh300-06-0727/,Villas at Disneyland Hotel,300,June,49500,165.0,10.5354,2074,Available,0,14.058
2026-08-17,The DVC Store,DLH250-08-0627,https://www.dvcstore.com/resort/disneyland-hotel/dlh250-08-0627/,Villas at Disneyland Hotel,250,August,36750,147.0,10.5354,2074,Available,0,13.699
2026-08-17,The DVC Store,VDL070-02-0702,https://www.dvcstore.com/resort/disneyland-hotel/vdl070-02-0702/,Villas at Disneyland Hotel,70,February,12950,185.0,10.5354,2074,Available,-62,15.062
2026-08-17,DVC Sales,854,https://dvcsales.com/dvc-resale/disneyland-hotel/150-points/854,Villas at Disneyland Hotel,150,,23850,159.0,,2074,Unverified,0,
2026-08-17,DVC Sales,948,https://dvcsales.com/dvc-resale/disneyland-hotel/250-points/948,Villas at Disneyland Hotel,250,,42500,170.0,,2074,Unverified,0,
2026-08-17,DVC Sales,949,https://dvcsales.com/dvc-resale/disneyland-hotel/150-points/949,Villas at Disneyland Hotel,150,,25500,170.0,,2074,Unverified,0,
2026-08-17,DVC Sales,999,https://dvcsales.com/dvc-resale/disneyland-hotel/65-points/999,Villas at Disneyland Hotel,65,,10075,155.0,,2074,Unverified,0,
2026-08-17,DVC Sales,1193,https://dvcsales.com/dvc-resale/disneyland-hotel/75-points/1193,Villas at Disneyland Hotel,75,,11625,155.0,,2074,Unverified,0,
2026-08-17,DVC Sales,1539,https://dvcsales.com/dvc-resale/disneyland-hotel/150-points/1539,Villas at Disneyland Hotel,150,,24750,165.0,,2074,Unverified,0,
2026-08-18,DVC Resale Market,OK24991,https://www.dvcresalemarket.com/listings/old-key-west/ok24991/,Old Key West,230,September,20470,89.0,11.21,2042,Available,-209,18.234
2026-08-18,DVC Resale Market,BR21920,https://www.dvcresalemarket.com/listings/wilderness-lodge/br21920/,Boulder Ridge Villas,50,September,5900,118.0,9.77,2042,Available,-50,19.781
2026-08-18,DVC Resale Market,SS28529,https://www.dvcresalemarket.com/listings/saratoga-springs/ss28529/,Saratoga Springs,200,October,21400,107.0,9.19,2054,Available,0,13.265
2026-08-18,DVC Resale Market,BL23737,https://www.dvcresalemarket.com/listings/bay-lake-tower/bl23737/,Bay Lake Tower,200,February,29400,147.0,8.74,2060,Available,0,13.291
2026-08-18,DVC Resale Market,BL23736,https://www.dvcresalemarket.com/listings/bay-lake-tower/bl23736/,Bay Lake Tower,250,February,36500,146.0,8.74,2060,Available,0,13.232
2026-08-18,DVC Resale Market,SS88521,https://www.dvcresalemarket.com/listings/saratoga-springs/ss88521/,Saratoga Springs,50,September,6400,128.0,9.19,2054,Available,-50,15.282
2026-08-18,DVC Resale Market,CCB2977,https://www.dvcresalemarket.com/listings/copper-creek/ccb2977/,Copper Creek Villas,150,August,21600,144.0,9.02,2068,Sale Pending,-205,13.292
2026-08-18,DVC Resale Market,HHB1802,https://www.dvcresalemarket.com/listings/hilton-head/hhb1802/,Hilton Head Island,50,April,3500,70.0,12.86,2042,Available,-76,20.558
2026-08-18,DVC Resale Market,HHB1801,https://www.dvcresalemarket.com/listings/hilton-head/hhb1801/,Hilton Head Island,225,April,14625,65.0,12.86,2042,Available,-450,19.644
2026-08-18,DVC Resale Market,CC32986,https://www.dvcresalemarket.com/listings/copper-creek/cc32986/,Copper Creek Villas,200,December,27400,137.0,9.02,2068,Offer Accepted,0,12.462
2026-08-18,DVC Resale Market,AU83417,https://www.dvcresalemarket.com/listings/aulani/au83417/,Aulani,170,August,16320,96.0,10.96,2062,Available,-92,14.17
2026-08-18,DVC Resale Market,RR62320,https://www.dvcresalemarket.com/listings/rivieraresort/rr62320/,Riviera Resort,200,June,22600,113.0,9.46,2070,Offer Accepted,-399,13.052
2026-08-18,DVC Resale Market,HHF1791,https://www.dvcresalemarket.com/listings/hilton-head/hhf1791/,Hilton Head Island,25,June,2150,86.0,12.86,2042,Sale Pending,0,21.27
2026-08-18,DVC Resale Market,BWB3401,https://www.dvcresalemarket.com/listings/boardwalk/bwb3401/,BoardWalk Villas,50,April,8500,170.0,9.67,2042,Available,0,21.819
2026-08-18,DVC Resale Market,SS98250,https://www.dvcresalemarket.com/listings/saratoga-springs/ss98250/,Saratoga Springs,225,April,23625,105.0,9.19,2054,Sale Pending,-225,13.847
2026-08-18,DVC Resale Market,OKB4967,https://www.dvcresalemarket.com/listings/old-key-west/okb4967/,Old Key West,200,June,17400,87.0,11.21,2042,Sale Pending,-167,18.07
2026-08-18,DVC Resale Market,BWA3378,https://www.dvcresalemarket.com/listings/boardwalk/bwa3378/,BoardWalk Villas,200,March,25000,125.0,9.67,2042,Available,-197,19.111
2026-08-18,DVC Resale Market,CCE2979,https://www.dvcresalemarket.com/listings/copper-creek/cce2979/,Copper Creek Villas,50,February,8100,162.0,9.02,2068,Offer Accepted,-36,13.783
2026-08-18,DVC Resale Market,BCA2541,https://www.dvcresalemarket.com/listings/beach-club/bca2541/,Beach Club Villas,160,March,22400,140.0,9.81,2042,Sale Pending,-160,20.306
2026-08-18,DVC Resale Market,AU83487,https://www.dvcresalemarket.com/listings/aulani/au83487/,Aulani,210,March,19110,91.0,10.96,2062,Offer Accepted,-210,14.225
2026-08-18,DVC Resale Market,AKA6374,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/aka6374/,Animal Kingdom Villas,160,December,21760,136.0,10.16,2057,Sale Pending,160,14.22
2026-08-18,DVC Resale Market,VBB2605,https://www.dvcresalemarket.com/listings/vero-beach/vbb2605/,Vero Beach,210,March,9450,45.0,14.89,2042,Sale Pending,-420,20.446
2026-08-18,DVC Resale Market,RRA2319,https://www.dvcresalemarket.com/listings/rivieraresort/rra2319/,Riviera Resort,250,February,30500,122.0,9.46,2070,Available,-250,12.808
2026-08-18,DVC Resale Market,AUB3477,https://www.dvcresalemarket.com/listings/aulani/aub3477/,Aulani,175,December,17500,100.0,10.96,2062,Offer Accepted,-100,14.29
2026-08-18,DVC Resale Market,OK24978,https://www.dvcresalemarket.com/listings/old-key-west/ok24978/,Old Key West,220,December,20240,92.0,11.21,2042,Sale Pending,0,17.36
2026-08-18,DVC Resale Market,AK86192,https://www.dvcresalemarket.com/listings/animal-kingdom-lodge/ak86192/,Animal Kingdom Villas,150,September,18600,124.0,10.16,2057,Offer Accepted,150,13.846
2026-08-18,DVC Resale Market,CC92988,https://www.dvcresalemarket.com/listings/copper-creek/cc92988/,Copper Creek Villas,55,February,8745,159.0,9.02,2068,Available,-40,13.662
2026-08-18,DVC Resale Market,BL83547,https://www.dvcresalemarket.com/listings/bay-lake-tower/bl83547/,Bay Lake Tower,160,October,22880,143.0,8.74,2060,Sale Pending,160,12.65
2026-08-18,DVC Resale Market,VBG2606,https://www.dvcresalemarket.com/listings/vero-beach/vbg2606/,Vero Beach,25,October,1675,67.0,14.89,2042,Available,-25,23.062
2026-08-18,DVC Resale Market,SS88451,https://www.dvcresalemarket.com/listings/saratoga-springs/ss88451/,Saratoga Springs,215,August,22790,106.0,9.19,2054,Sale Pending,0,13.213
2026-08-18,DVC Resale Market,BW73364,https://www.dvcresalemarket.com/listings/boardwalk/bw73364/,BoardWalk Villas,100,June,13200,132.0,9.67,2042,Offer Accepted,-100,19.938
2026-08-18,DVC Resale Market,PLB4503,https://www.dvcresalemarket.com/listings/polynesian/plb4503/,Polynesian Villas,50,December,8700,174.0,8.33,2066,Sale Pending,0,13.29
2026-08-18,DVC Resale Market,AUC3491,https://www.dvcresalemarket.com/listings/aulani/auc3491/,Aulani,100,December,11000,110.0,10.96,2062,Offer Accepted,86,14.001
2026-08-18,DVC Resale Market,GF03299,https://www.dvcresalemarket.com/listings/grand-floridian/gf03299/,Grand Floridian Villas,50,August,9000,180.0,8.31,2064,Available,-34,14.039
2026-08-18,DVC Resale Market,GF03304,https://www.dvcresalemarket.com/listings/grand-floridian/gf03304/,Grand Floridian Villas,50,August,9300,186.0,8.31,2064,Available,-44,14.297
